id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3869719,1,28-06-16 9:19,1,-73.9594574,40.75940704,-73.95783997,40.76106644,N
id3724090,2,28-06-16 9:19,1,-74.00189972,40.74040985,-74.00665283,40.72724152,N
id3062719,1,28-06-16 9:18,1,-73.98812103,40.74340439,-73.98532104,40.75769806,N
id3506442,2,28-06-16 9:18,6,-73.99772644,40.74121094,-74.00250244,40.75027084,N
id3271379,2,28-06-16 9:18,1,-73.99298859,40.74319077,-74.00728607,40.75149918,N
id0159477,1,28-06-16 9:18,1,-73.98603821,40.77258682,-73.97451019,40.78842545,N
id3630266,2,28-06-16 9:18,1,-73.98408508,40.78039169,-73.97110748,40.75839996,N
id0832860,2,28-06-16 9:17,1,-74.01721191,40.70705032,-74.00286865,40.7199707,N
id3351101,2,28-06-16 9:16,1,-74.01364899,40.71400833,-73.99491882,40.75009155,N
id0601824,1,28-06-16 9:16,1,-73.92683411,40.77423859,-73.91838837,40.77080917,N
id0415890,1,28-06-16 9:16,1,-73.97662354,40.76485062,-73.97525024,40.75515747,N
id2539365,1,28-06-16 9:16,1,-73.96055603,40.7615509,-73.96393585,40.76830673,N
id1825629,2,28-06-16 9:15,1,-73.97725677,40.77948761,-73.9694519,40.7632103,N
id0754443,1,28-06-16 9:15,1,-73.97225952,40.7458725,-73.97609711,40.78804016,N
id2595006,2,28-06-16 9:15,4,-73.97901154,40.76287842,-74.01635742,40.70468903,N
id3813971,2,28-06-16 9:14,1,-73.981987,40.76195908,-73.99000549,40.76209641,N
id2794486,2,28-06-16 9:14,1,-73.97894287,40.75984955,-74.01248169,40.70365143,N
id1420611,2,28-06-16 9:14,1,-73.97707367,40.76647949,-73.97306824,40.75485992,N
id1244570,2,28-06-16 9:14,1,-73.96799469,40.80009842,-73.96315765,40.81112671,N
id1040586,2,28-06-16 9:13,1,-73.9910965,40.75510025,-73.97535706,40.75139999,N
id2252366,2,28-06-16 9:13,2,-73.97846985,40.7532959,-73.97879028,40.76271057,N
id1394626,2,28-06-16 9:13,1,-73.95320892,40.78290939,-73.958992,40.7637291,N
id1018252,2,28-06-16 9:13,1,-74.00080872,40.73163986,-74.00504303,40.71564865,N
id3680712,2,28-06-16 9:12,5,-73.95085144,40.77156067,-73.86515045,40.77061081,N
id0615220,2,28-06-16 9:12,1,-73.97395325,40.78423691,-73.98114777,40.77844238,N
id3310185,2,28-06-16 9:12,1,-73.87337494,40.77402878,-73.85720062,40.8995285,N
id0248881,2,28-06-16 9:12,1,-73.96172333,40.76525879,-73.97833252,40.76306915,N
id1687851,1,28-06-16 9:12,1,-73.97866058,40.74504089,-73.96953583,40.76350021,N
id3295669,1,28-06-16 9:11,1,-73.9850769,40.72789383,-73.99265289,40.70249557,N
id1389534,2,28-06-16 9:11,1,-74.00608063,40.70647812,-73.94519043,40.78583908,N
id0980960,1,28-06-16 9:10,1,-73.98590851,40.75172424,-73.77651978,40.64499664,N
id3202869,2,28-06-16 9:10,2,-73.95687866,40.76660156,-73.95380402,40.78762817,N
id1001917,1,28-06-16 9:10,1,-73.96527863,40.76795197,-73.97277069,40.75643921,N
id1875177,2,28-06-16 9:10,1,-73.98741913,40.75054932,-74.00060272,40.76250839,N
id1190830,2,28-06-16 9:10,1,-73.9822464,40.74031067,-73.98815155,40.73488998,N
id2551045,2,28-06-16 9:09,2,-73.97705841,40.78007126,-73.98557281,40.74137878,N
id1819312,2,28-06-16 9:09,1,-73.9746933,40.75638962,-73.96997833,40.76309967,N
id1128577,1,28-06-16 9:08,1,-73.97537231,40.7522049,-73.98986053,40.7506218,N
id3462574,2,28-06-16 9:08,5,-74.01605988,40.71508026,-74.00785065,40.74261856,N
id2426363,1,28-06-16 9:08,1,-73.98580933,40.73527527,-73.97675323,40.74771118,N
id1932240,1,28-06-16 9:08,1,-73.96979523,40.7604599,-73.9810257,40.76093292,N
id3736212,2,28-06-16 9:08,1,-74.00715637,40.72800827,-73.99039459,40.73919678,N
id2969072,2,28-06-16 9:08,2,-73.96430206,40.75991821,-73.98856354,40.74877167,N
id3245928,2,28-06-16 9:06,3,-74.00583649,40.71481323,-74.00779724,40.71245193,N
id1393200,2,28-06-16 9:06,2,-73.98175049,40.77822876,-73.95982361,40.77375031,N
id1806764,1,28-06-16 9:06,1,-73.97543335,40.75227356,-74.00004578,40.75864029,N
id2360300,1,28-06-16 9:06,1,-73.99154663,40.74960709,-74.00496674,40.74170303,N
id3527781,1,28-06-16 9:06,1,-73.95303345,40.77212143,-73.97341919,40.75897217,N
id2511832,1,28-06-16 9:05,1,-73.93643188,40.79888153,-73.9799118,40.7597847,N
id1635695,2,28-06-16 9:05,1,-73.97856903,40.75273132,-74.01387024,40.71406174,N
id3887480,1,28-06-16 9:05,1,-73.98648834,40.7401619,-73.97261047,40.76200104,N
id3283043,2,28-06-16 9:04,1,-73.95543671,40.77352905,-74.00285339,40.7232399,N
id3676364,2,28-06-16 9:03,2,-73.97940826,40.75545883,-73.99051666,40.74031067,N
id3455717,1,28-06-16 9:03,2,-73.97294617,40.76018906,-73.97380829,40.75437164,N
id0113911,1,28-06-16 9:03,2,-73.96009827,40.75826263,-73.96118927,40.76887512,N
id3726402,1,28-06-16 9:03,4,-73.94539642,40.75174332,-73.94539642,40.75174332,N
id3497149,1,28-06-16 9:02,1,-73.9629364,40.7668457,-73.98249054,40.77387619,N
id3257289,2,28-06-16 9:01,1,-74.01669312,40.70822144,-74.00997925,40.72106934,N
id1125397,1,28-06-16 9:01,1,-73.96781158,40.79233932,-73.96482849,40.76831818,N
id0751876,2,28-06-16 9:00,1,-73.94361877,40.77637863,-73.97560883,40.75225067,N
id3502964,2,28-06-16 9:00,1,-73.97833252,40.75741959,-73.9765625,40.75001144,N
id1725152,1,28-06-16 9:00,1,-73.96911621,40.79082108,-73.97489166,40.7610054,N
id1029604,2,28-06-16 9:00,2,-73.96051788,40.79748154,-73.97128296,40.78277969,N
id0726198,2,28-06-16 9:00,5,-73.97586823,40.75188828,-73.97647095,40.74670029,N
id3464336,2,28-06-16 8:59,1,-73.98413849,40.76737595,-73.99504852,40.7653389,N
id0030216,1,28-06-16 8:59,1,-74.00223541,40.72943115,-74.00571442,40.71833038,N
id0688119,1,28-06-16 8:59,1,-73.97859955,40.76317596,-73.97731018,40.77443695,N
id3470483,1,28-06-16 8:59,1,-74.00598145,40.73308182,-73.99638367,40.73883057,N
id3863040,2,28-06-16 8:58,1,-73.9914093,40.75011063,-73.99620056,40.73968124,N
id2970831,2,28-06-16 8:58,1,-73.98090363,40.78195572,-74.00014496,40.75836182,N
id2917901,1,28-06-16 8:58,1,-73.97579956,40.78926086,-73.95985413,40.80873871,N
id2204203,2,28-06-16 8:58,1,-73.99871826,40.74526596,-74.00298309,40.74954605,N
id3033310,1,28-06-16 8:57,1,-73.99307251,40.74702454,-73.99098206,40.73976898,N
id0526744,2,28-06-16 8:57,1,-73.97434998,40.7625885,-73.98657227,40.75331879,N
id2833785,1,28-06-16 8:56,1,-73.98165131,40.77368164,-73.97363281,40.76435089,N
id0493729,1,28-06-16 8:56,2,-73.96759796,40.76630783,-73.98526001,40.74206161,N
id1565285,2,28-06-16 8:56,2,-73.97839355,40.74835205,-73.9786377,40.75511551,N
id1319802,1,28-06-16 8:56,1,-74.00048828,40.74790192,-74.01151276,40.71479797,N
id0683298,2,28-06-16 8:55,1,-73.99359894,40.74702835,-74.01499176,40.71121979,N
id1812132,2,28-06-16 8:55,1,-73.97832489,40.76260757,-73.97540283,40.75546265,N
id3274795,1,28-06-16 8:55,1,-74.01628113,40.7149353,-74.00841522,40.72974777,N
id1508366,2,28-06-16 8:55,1,-73.99314117,40.7365303,-73.97049713,40.76460648,N
id1352575,2,28-06-16 8:55,2,-73.98061371,40.76596832,-73.96440125,40.76150894,N
id3890046,2,28-06-16 8:55,1,-74.00823975,40.71693039,-73.99053192,40.75577927,N
id1944172,2,28-06-16 8:55,1,-73.98022461,40.74853897,-73.9710083,40.75794601,N
id2450649,1,28-06-16 8:54,1,-73.98733521,40.73900223,-73.99338531,40.72805405,N
id0872542,2,28-06-16 8:53,1,-73.79032135,40.64600372,-73.79259491,40.68034363,N
id3471661,1,28-06-16 8:53,1,-73.98280334,40.76895905,-73.98922729,40.77436447,N
id0091279,2,28-06-16 8:53,2,-74.00279999,40.76057053,-73.98313904,40.76115036,N
id1425690,1,28-06-16 8:53,1,-73.98213196,40.77375412,-73.954216,40.78750229,N
id0248478,1,28-06-16 8:53,1,-73.99590302,40.7329483,-73.9987793,40.73558044,N
id1079861,1,28-06-16 8:53,1,-73.96047211,40.76965332,-74.00939178,40.70804596,N
id3472817,2,28-06-16 8:52,1,-73.97756195,40.73822021,-73.96253204,40.75934982,N
id2943565,1,28-06-16 8:51,1,-74.00829315,40.73712921,-73.98577118,40.74481583,N
id2939207,2,28-06-16 8:51,1,-73.98703003,40.76199341,-73.99107361,40.76554871,N
id0933382,2,28-06-16 8:51,1,-73.96649933,40.77048874,-74.01429749,40.71051025,N
id2340604,2,28-06-16 8:50,1,-73.97605133,40.75572968,-73.99565125,40.76388931,N
id0861640,2,28-06-16 8:50,2,-73.95797729,40.81118011,-73.96601105,40.80553055,N
id1849585,2,28-06-16 8:50,1,-73.98278046,40.73144913,-73.98815918,40.74914932,N
id0465572,1,28-06-16 8:50,3,-74.00727844,40.71581268,-74.00515747,40.71621704,N
id0043076,1,28-06-16 8:50,1,-74.01660156,40.71535492,-74.01004791,40.71510315,N
id1314779,2,28-06-16 8:49,1,-73.96788025,40.76554108,-73.95484161,40.78340149,N
id0663176,1,28-06-16 8:49,1,-73.97213745,40.79647064,-73.97937012,40.78660583,N
id0649608,2,28-06-16 8:48,5,-73.98162079,40.74703979,-73.99169159,40.73136139,N
id2025923,1,28-06-16 8:48,1,-74.00619507,40.73377991,-73.99636078,40.74355316,N
id0195969,2,28-06-16 8:48,1,-73.9582901,40.77891922,-73.98184967,40.74592972,N
id1135952,2,28-06-16 8:48,2,-73.97918701,40.7496109,-73.97593689,40.75658035,N
id1875124,2,28-06-16 8:47,5,-73.98462677,40.72261047,-73.98567963,40.7410202,N
id2166309,1,28-06-16 8:47,1,-73.99462891,40.76584625,-73.97719574,40.75897217,N
id1474836,2,28-06-16 8:47,3,-73.95848083,40.77832031,-73.95303345,40.78343964,N
id1803359,1,28-06-16 8:46,1,-74.00165558,40.74677277,-73.99538422,40.74423218,N
id3137098,1,28-06-16 8:46,1,-73.98986053,40.75704956,-73.9624939,40.80467987,N
id1030121,1,28-06-16 8:45,1,-73.97409058,40.79140854,-73.99590302,40.76472473,N
id2416880,1,28-06-16 8:45,1,-73.98374939,40.76132965,-73.99160767,40.75001144,N
id0696151,2,28-06-16 8:44,1,-73.98171997,40.7466011,-74.01392365,40.7153511,N
id2425964,1,28-06-16 8:44,1,-73.99776459,40.75653458,-73.98388672,40.74935913,N
id1227293,2,28-06-16 8:44,1,-73.96347046,40.76605606,-73.96141052,40.77960205,N
id3052468,2,28-06-16 8:44,1,-73.93675995,40.7645607,-73.9369278,40.76454926,N
id3423448,2,28-06-16 8:43,3,-74.00086975,40.72579575,-73.98644257,40.74439621,N
id3321395,2,28-06-16 8:43,5,-73.95294189,40.7831192,-73.96949768,40.76340103,N
id2829274,2,28-06-16 8:43,1,-73.96289825,40.76670837,-73.95240784,40.78382874,N
id3725544,1,28-06-16 8:42,1,-73.99014282,40.7525177,-73.9757309,40.75533676,N
id3856132,1,28-06-16 8:42,1,-73.99998474,40.74827957,-73.99570465,40.74012375,N
id1535392,1,28-06-16 8:41,1,-73.95782471,40.77971649,-73.97148132,40.7610321,N
id2973998,2,28-06-16 8:41,3,-73.9641037,40.76520157,-73.98152161,40.77972031,N
id0072221,2,28-06-16 8:40,5,-73.98179626,40.77128983,-73.97593689,40.76060104,N
id1332190,2,28-06-16 8:40,2,-73.97357178,40.78461075,-73.98168945,40.76725006,N
id0726644,1,28-06-16 8:40,1,-73.98279572,40.74606323,-73.96137238,40.766922,N
id3102107,2,28-06-16 8:39,5,-73.95457458,40.77912903,-73.98336792,40.75228119,N
id2410313,1,28-06-16 8:39,1,-73.95854187,40.76828384,-73.98370361,40.74984741,N
id3840777,1,28-06-16 8:39,1,-73.9726181,40.75971222,-73.97479248,40.7637291,N
id1559693,2,28-06-16 8:38,1,-73.94032288,40.79362869,-73.9447403,40.77923965,N
id0813892,2,28-06-16 8:38,1,-73.98226929,40.73122025,-73.99263,40.74787903,N
id3549964,1,28-06-16 8:37,1,-73.97285461,40.75619888,-73.98875427,40.73697281,N
id2477645,2,28-06-16 8:37,1,-73.99897766,40.73970795,-73.99401093,40.75134659,N
id3768996,1,28-06-16 8:37,1,-73.95957184,40.77125168,-73.97364807,40.75460815,N
id1000703,2,28-06-16 8:37,2,-73.99346161,40.74701309,-73.97093201,40.75580978,N
id3111389,2,28-06-16 8:37,1,-73.97025299,40.79906082,-73.95919037,40.80921936,N
id2560244,2,28-06-16 8:37,5,-73.98989105,40.75328064,-73.97949219,40.76176071,N
id0321983,1,28-06-16 8:36,1,-73.9932785,40.75238419,-73.97966766,40.75986862,N
id3996688,1,28-06-16 8:36,1,-73.95600891,40.78781509,-73.97336578,40.76390457,N
id3191953,2,28-06-16 8:36,1,-73.97815704,40.75331116,-73.98918915,40.76950836,N
id0023636,2,28-06-16 8:36,1,-74.00566101,40.75080872,-73.99469757,40.74557877,N
id2500491,2,28-06-16 8:35,2,-73.97789001,40.78992081,-73.99134064,40.73981857,N
id3292559,1,28-06-16 8:35,1,-73.95433044,40.76417923,-74.00145721,40.74129868,N
id1135602,1,28-06-16 8:35,1,-73.98659515,40.74269485,-73.97696686,40.72565079,N
id1387680,2,28-06-16 8:34,1,-73.97131348,40.79785156,-73.97486877,40.74185944,N
id2603485,1,28-06-16 8:33,1,-73.981987,40.77436829,-73.97186279,40.76060486,N
id3192276,1,28-06-16 8:33,1,-73.99134064,40.75011063,-73.99305725,40.73676682,N
id1623878,1,28-06-16 8:33,1,-73.94950867,40.78091431,-73.98200226,40.76756668,N
id3125599,2,28-06-16 8:33,1,-74.00966644,40.70545959,-73.99134064,40.74148941,N
id0438758,1,28-06-16 8:32,1,-73.99976349,40.73327637,-73.77635956,40.64532471,N
id3583129,2,28-06-16 8:31,3,-73.97478485,40.7562027,-73.97925568,40.75222015,N
id1153243,2,28-06-16 8:31,1,-73.95465088,40.78940964,-73.97572327,40.76050949,N
id0167652,2,28-06-16 8:31,1,-73.98963928,40.76736832,-73.97444916,40.76348114,N
id0885572,1,28-06-16 8:31,2,-73.98558044,40.75267029,-74.00016022,40.75849915,N
id2643700,2,28-06-16 8:31,1,-74.00789642,40.70363617,-74.01207733,40.72034073,N
id3991009,1,28-06-16 8:30,2,-73.98662567,40.73294449,-73.86165619,40.76836014,Y
id3882938,2,28-06-16 8:30,1,-74.00858307,40.72439957,-74.00388336,40.71738052,N
id0368378,1,28-06-16 8:30,1,-74.01583099,40.71500778,-74.00997162,40.72119904,N
id2667396,1,28-06-16 8:30,1,-74.00405121,40.75297928,-73.99720001,40.73752213,N
id2745222,2,28-06-16 8:30,1,-73.96563721,40.75914001,-73.9718399,40.75439835,N
id0925089,2,28-06-16 8:30,5,-73.97158813,40.75762939,-73.95716858,40.76483917,N
id1359908,1,28-06-16 8:29,3,-73.98167419,40.78345871,-73.98885345,40.77366257,N
id3457961,2,28-06-16 8:29,1,-73.97792053,40.75276947,-73.98990631,40.75204086,N
id3552749,1,28-06-16 8:28,1,-73.97686768,40.75072861,-73.98662567,40.74261856,N
id3591133,1,28-06-16 8:28,1,-73.95089722,40.77451706,-73.95310211,40.78264236,N
id1176232,1,28-06-16 8:28,1,-73.99489594,40.75011444,-73.90917969,40.76154327,N
id3589852,2,28-06-16 8:28,1,-73.95522308,40.78261948,-73.9744873,40.7508812,N
id3903345,1,28-06-16 8:27,1,-73.95246887,40.76974487,-74.00556946,40.7065773,N
id2171612,2,28-06-16 8:25,1,-73.95900726,40.78352356,-74.00975037,40.72198868,N
id0086880,1,28-06-16 8:25,2,-73.77898407,40.64744186,-73.95075226,40.63993835,N
id2515577,1,28-06-16 8:24,1,-73.9651413,40.76501083,-74.01004791,40.72124481,N
id2634655,1,28-06-16 8:24,1,-73.95866394,40.77800369,-73.98197174,40.76641083,N
id2693917,2,28-06-16 8:23,1,-73.98139954,40.76568985,-73.99417114,40.76663971,N
id0198481,1,28-06-16 8:22,1,-73.96135712,40.76023865,-74.0135498,40.71471786,N
id3509321,1,28-06-16 8:22,1,-73.95354462,40.77943039,-73.95961761,40.77368164,N
id3735059,1,28-06-16 8:21,1,-73.99351501,40.74695969,-73.98927307,40.73764801,N
id3721443,1,28-06-16 8:20,1,-73.96939087,40.76325989,-73.95291138,40.76645279,N
id1321510,1,28-06-16 8:20,1,-73.94602203,40.77643204,-73.96946716,40.7854538,N
id3105622,2,28-06-16 8:20,1,-73.98387909,40.75527191,-73.97550201,40.76124954,N
id2035476,2,28-06-16 8:20,5,-73.97720337,40.75621414,-73.97973633,40.7600441,N
id0228150,1,28-06-16 8:20,1,-73.97662354,40.75187302,-74.00017548,40.75849533,N
id2899675,1,28-06-16 8:20,1,-73.95055389,40.78577042,-73.98192596,40.77864456,N
id2489881,1,28-06-16 8:20,1,-73.9773407,40.75462723,-73.98709106,40.75592041,N
id3215356,1,28-06-16 8:20,1,-73.97194672,40.78674698,-73.97473907,40.78290558,N
id1329050,1,28-06-16 8:20,1,-73.97865295,40.73636627,-73.95835876,40.76470184,N
id1756230,1,28-06-16 8:20,1,-73.96672058,40.75309372,-73.97788239,40.75231171,N
id3890503,2,28-06-16 8:20,1,-73.98174286,40.74375916,-73.9957428,40.72595978,N
id3599016,2,28-06-16 8:20,1,-73.97849274,40.78556061,-73.87960815,40.88158035,N
id0945005,2,28-06-16 8:19,1,-73.94963074,40.78458023,-73.99089813,40.75094223,N
id3365858,1,28-06-16 8:19,1,-73.9578476,40.78491592,-73.97924805,40.75993729,N
id2720888,1,28-06-16 8:18,1,-73.94270325,40.79049301,-73.96389771,40.75876236,N
id2554096,1,28-06-16 8:18,2,-74.01241302,40.7015419,-73.98593903,40.72402191,N
id0259162,2,28-06-16 8:18,1,-73.99472046,40.75597382,-73.98426056,40.69313049,N
id0747092,1,28-06-16 8:17,1,-73.87102509,40.77373886,-73.98847961,40.76906204,N
id0482806,1,28-06-16 8:17,1,-73.96117401,40.76081467,-73.97982788,40.74897385,N
id1077891,2,28-06-16 8:17,1,-73.98116302,40.73337936,-73.97171783,40.7463913,N
id2234298,1,28-06-16 8:17,1,-73.96889496,40.78607559,-73.98314667,40.76325607,N
id2877994,2,28-06-16 8:17,1,-73.97855377,40.75315094,-73.9834671,40.7621994,N
id0016701,2,28-06-16 8:16,1,-73.97808838,40.75345993,-73.98696136,40.75426102,N
id2280434,2,28-06-16 8:16,1,-73.97833252,40.76646042,-73.97563934,40.75143814,N
id3133070,1,28-06-16 8:15,1,-73.9932251,40.7366066,-73.97557831,40.75534821,N
id2443552,2,28-06-16 8:15,1,-73.94998169,40.77612686,-73.96954346,40.76298904,N
id1000021,1,28-06-16 8:15,2,-73.99433899,40.74523163,-73.97393799,40.7514801,N
id3499467,2,28-06-16 8:15,2,-74.00553131,40.72793579,-73.97085571,40.7595253,N
id3369533,1,28-06-16 8:14,1,-73.9726181,40.79601288,-73.96199799,40.76416016,N
id1765635,2,28-06-16 8:13,1,-73.96800995,40.80145264,-73.97579193,40.78628159,N
id0269776,1,28-06-16 8:13,1,-73.98404694,40.74667358,-73.86447144,40.77009964,N
id0162780,2,28-06-16 8:13,6,-73.94788361,40.77872086,-74.01512909,40.71139145,N
id0671690,1,28-06-16 8:12,1,-73.96544647,40.79545212,-73.94992065,40.79882813,N
id0741222,1,28-06-16 8:12,2,-73.95965576,40.80876923,-73.9688797,40.7901001,N
id1465989,2,28-06-16 8:12,1,-73.97644806,40.74425888,-73.9661026,40.76196289,N
id3226871,2,28-06-16 8:11,2,-73.98567963,40.73520279,-73.9719696,40.75453949,N
id1119287,2,28-06-16 8:11,1,-73.99118042,40.73503876,-73.98100281,40.74710846,N
id3948038,1,28-06-16 8:10,1,-73.98307037,40.73530579,-73.83834076,40.85272217,N
id0995413,1,28-06-16 8:10,1,-73.98019409,40.78570175,-73.97746277,40.75222015,N
id1795601,2,28-06-16 8:10,1,-73.95213318,40.78134918,-73.95233154,40.78966904,N
id0611667,2,28-06-16 8:09,1,-73.99308777,40.72985458,-73.97822571,40.7206955,N
id2498768,2,28-06-16 8:09,1,-73.95029449,40.771492,-73.97966003,40.78381348,N
id1430827,2,28-06-16 8:09,5,-73.9539566,40.77904129,-73.95484161,40.78668976,N
id1011372,2,28-06-16 8:09,2,-73.97524261,40.77730942,-73.97657013,40.77907944,N
id0987112,2,28-06-16 8:08,5,-73.95066833,40.78683853,-73.98986816,40.74188995,N
id0955330,2,28-06-16 8:08,1,-74.00881958,40.71388245,-74.00318146,40.71975708,N
id0237636,2,28-06-16 8:08,1,-73.94496155,40.78319168,-74.00646973,40.70547867,N
id1468179,2,28-06-16 8:07,2,-73.94897461,40.77339554,-74.00785828,40.7449646,N
id2157480,2,28-06-16 8:07,1,-73.95397186,40.77054214,-73.78302765,40.64390182,N
id1379736,1,28-06-16 8:07,1,-73.98210907,40.76922226,-73.98011017,40.78386688,N
id3967895,1,28-06-16 8:07,1,-73.95931244,40.78002167,-73.97390747,40.76348495,N
id2539253,2,28-06-16 8:07,1,-73.97203064,40.75616837,-74.01345062,40.71537781,N
id3075360,2,28-06-16 8:07,2,-73.98983002,40.73516464,-73.97109985,40.76052856,N
id1053815,2,28-06-16 8:06,1,-73.95614624,40.78155899,-73.97119141,40.75949097,N
id1475514,2,28-06-16 8:06,1,-73.97102356,40.7460289,-73.97270203,40.75912857,N
id2315919,2,28-06-16 8:06,1,-73.99372101,40.71236801,-73.98695374,40.72105026,N
id3810476,2,28-06-16 8:06,1,-73.96450043,40.77045822,-73.98868561,40.74280167,N
id0807975,2,28-06-16 8:05,1,-73.94452667,40.77959061,-73.97680664,40.76079941,N
id0517550,1,28-06-16 8:05,1,-73.97103119,40.74843597,-74.00012207,40.75865555,N
id1164085,1,28-06-16 8:05,1,-73.98902893,40.72165298,-73.96891022,40.76076889,N
id1443443,1,28-06-16 8:05,1,-73.99497986,40.74040985,-73.98252869,40.75273895,N
id0746813,2,28-06-16 8:04,1,-73.9908371,40.75207901,-74.00170898,40.75651932,N
id1374827,1,28-06-16 8:04,1,-73.98107147,40.7592659,-73.97580719,40.75734711,N
id1907027,2,28-06-16 8:04,1,-74.00235748,40.73986816,-74.00093079,40.74631119,N
id3277745,2,28-06-16 8:04,5,-73.99924469,40.75453568,-73.97634888,40.7482338,N
id0966508,2,28-06-16 8:02,1,-73.9794693,40.74714661,-73.98530579,40.75267792,N
id1806645,1,28-06-16 8:02,1,-73.98849487,40.77869797,-73.99459076,40.74585342,N
id2720649,2,28-06-16 8:02,5,-73.99404144,40.75121307,-73.98110962,40.75340652,N
id3188091,1,28-06-16 8:02,1,-74.00228119,40.7503624,-74.00730896,40.74297333,N
id2031276,2,28-06-16 8:01,1,-73.97001648,40.7890892,-73.97894287,40.77735901,N
id3459807,1,28-06-16 8:01,1,-73.98789215,40.75457382,-74.01387024,40.71461868,N
id0787902,2,28-06-16 8:01,1,-73.97383881,40.75202942,-73.95738983,40.76570892,N
id1293957,2,28-06-16 8:00,1,-73.99299622,40.76300812,-73.98813629,40.76964188,N
id2057076,1,28-06-16 8:00,1,-73.98475647,40.76915741,-73.98675537,40.76255417,N
id1435133,1,28-06-16 8:00,1,-73.98873138,40.72212982,-73.87240601,40.77449799,N
id3372694,1,28-06-16 7:59,1,-73.985672,40.75179291,-73.99042511,40.73340607,N
id2027122,1,28-06-16 7:59,1,-73.98670197,40.77270889,-73.97212982,40.75868607,N
id0039572,2,28-06-16 7:58,6,-73.95703125,40.76567841,-73.94998932,40.78406143,N
id2333365,1,28-06-16 7:58,2,-73.98339844,40.76255035,-74.00900269,40.70621109,N
id2149160,2,28-06-16 7:58,1,-73.98291779,40.76015091,-73.97989655,40.75154877,N
id2563743,1,28-06-16 7:57,1,-73.98758698,40.74530792,-74.00453186,40.74176788,N
id3608840,1,28-06-16 7:57,1,-73.9651947,40.75527573,-73.97061157,40.75491333,N
id0297607,2,28-06-16 7:57,1,-73.97218323,40.75801849,-73.98259735,40.76012421,N
id1427306,1,28-06-16 7:56,1,-73.9571228,40.78035355,-73.94259644,40.78625107,N
id2580722,1,28-06-16 7:56,1,-73.99159241,40.7650528,-73.98311615,40.76472473,N
id1099183,2,28-06-16 7:56,1,-73.99416351,40.75030136,-74.00521088,40.74069977,N
id0096151,1,28-06-16 7:56,1,-74.01626587,40.71504593,-74.01006317,40.72130966,N
id0624451,1,28-06-16 7:56,1,-73.96712494,40.7700386,-73.98055267,40.77009583,N
id2327926,1,28-06-16 7:56,1,-73.99225616,40.7584877,-73.9957428,40.75428391,N
id2879211,1,28-06-16 7:56,1,-73.97115326,40.79786682,-73.95583344,40.7764473,N
id2138653,2,28-06-16 7:56,5,-73.98066711,40.74256134,-73.97532654,40.74951935,N
id2451309,1,28-06-16 7:56,1,-73.96297455,40.76672363,-73.98095703,40.77366257,N
id0941964,1,28-06-16 7:55,1,-73.98085785,40.74826813,-73.94191742,40.84209442,N
id1554489,1,28-06-16 7:55,1,-73.98164368,40.77134323,-73.99713135,40.7523613,N
id2143078,1,28-06-16 7:54,1,-73.95311737,40.78601456,-73.98005676,40.79046631,N
id2133654,2,28-06-16 7:54,1,-74.00907898,40.73114014,-73.98722076,40.71480942,N
id2134643,1,28-06-16 7:54,1,-73.94761658,40.77544022,-73.97512054,40.75157547,N
id2872344,1,28-06-16 7:53,1,-73.99143982,40.74811554,-73.98571014,40.74855804,N
id2338951,1,28-06-16 7:52,1,-73.99285126,40.74805832,-73.97701263,40.73886108,N
id2218299,2,28-06-16 7:52,2,-73.9546814,40.78578568,-73.95809937,40.76528931,N
id1735509,2,28-06-16 7:52,1,-73.99221039,40.76924133,-74.00575256,40.72938156,N
id3358897,2,28-06-16 7:52,1,-73.99204254,40.74860001,-73.97534943,40.75595856,N
id3043483,1,28-06-16 7:51,1,-73.99388885,40.73535538,-73.97588348,40.7641983,N
id0097534,1,28-06-16 7:51,1,-73.96708679,40.75661087,-73.98947906,40.75219727,N
id2685189,1,28-06-16 7:50,1,-73.99039459,40.75626373,-73.98143768,40.75382614,N
id2445925,2,28-06-16 7:50,1,-73.99201965,40.7354393,-73.98020172,40.75318909,N
id0281217,2,28-06-16 7:49,1,-73.96108246,40.7775383,-73.95523071,40.78582001,N
id3333239,2,28-06-16 7:48,1,-73.98157501,40.74643326,-73.97206116,40.75962448,N
id3417562,2,28-06-16 7:48,2,-73.97450256,40.7833786,-73.98259735,40.7557106,N
id1702312,1,28-06-16 7:46,1,-73.97941589,40.72002792,-73.99154663,40.69812775,N
id3306402,2,28-06-16 7:46,1,-73.96406555,40.76373672,-73.98234558,40.75960541,N
id0156818,2,28-06-16 7:46,5,-74.01612091,40.70600128,-73.99214935,40.7439003,N
id0337105,2,28-06-16 7:46,3,-73.9903717,40.75619125,-74.00829315,40.74515152,N
id0018689,2,28-06-16 7:45,1,-73.96173096,40.75553894,-73.95787048,40.76845932,N
id1209401,1,28-06-16 7:44,1,-73.96916962,40.79044724,-73.95583344,40.78797531,N
id0809462,1,28-06-16 7:44,1,-73.95930481,40.771698,-73.98616028,40.75328064,N
id0348619,1,28-06-16 7:44,1,-73.98937988,40.75691986,-73.99581909,40.75672531,N
id3806035,2,28-06-16 7:43,1,-73.98506165,40.76177597,-73.97506714,40.76328659,N
